Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA,Volatility
2025-06-24 00:00:00-04:00,64.61000061035156,65.72000122070312,64.30000305175781,65.33999633789062,6303200,0.0,0.0,,
2025-06-25 00:00:00-04:00,65.76499938964844,65.76499938964844,64.33000183105469,64.80999755859375,5395900,0.0,0.0,,
2025-06-26 00:00:00-04:00,64.87999725341797,65.20500183105469,63.80099868774414,65.11000061035156,5097200,0.0,0.0,,
2025-06-27 00:00:00-04:00,65.37999725341797,67.01000213623047,65.08000183105469,66.62999725341797,9854300,0.0,0.0,,
2025-06-30 00:00:00-04:00,67.13999938964844,68.4000015258789,67.05999755859375,67.93000030517578,5628600,0.0,0.0,,
2025-07-01 00:00:00-04:00,67.73999786376953,68.93000030517578,66.875,68.2699966430664,7204200,0.0,0.0,,
2025-07-02 00:00:00-04:00,68.16999816894531,70.08999633789062,68.0,69.22000122070312,7032700,0.0,0.0,,
2025-07-03 00:00:00-04:00,69.66500091552734,69.69999694824219,68.58000183105469,69.2300033569336,4369300,0.0,0.0,,
2025-07-07 00:00:00-04:00,68.70999908447266,70.2699966430664,67.7300033569336,69.41000366210938,7545000,0.0,0.0,,
2025-07-08 00:00:00-04:00,70.21499633789062,70.9800033569336,67.70099639892578,67.83999633789062,6872900,0.0,0.0,,
2025-07-09 00:00:00-04:00,68.31999969482422,69.04000091552734,67.44999694824219,69.01000213623047,5340800,0.0,0.0,,
2025-07-10 00:00:00-04:00,68.94999694824219,69.2300033569336,67.80000305175781,68.76000213623047,4163500,0.0,0.0,,
2025-07-11 00:00:00-04:00,67.80000305175781,68.55999755859375,64.8499984741211,65.13999938964844,12851600,0.0,0.0,,
2025-07-14 00:00:00-04:00,66.7300033569336,69.83999633789062,66.4000015258789,68.68000030517578,11130900,0.0,0.0,,
2025-07-15 00:00:00-04:00,67.9800033569336,68.22000122070312,65.95999908447266,66.01000213623047,6706100,0.0,0.0,,
2025-07-16 00:00:00-04:00,66.52999877929688,69.0999984741211,66.26200103759766,69.02999877929688,8209900,0.0,0.0,61.00816650390625,6.099153384629333
2025-07-17 00:00:00-04:00,69.81999969482422,71.5199966430664,69.61499786376953,70.7300033569336,7795300,0.0,0.0,61.313833236694336,6.119454981326605
2025-07-18 00:00:00-04:00,72.01000213623047,73.25,71.16999816894531,72.81999969482422,10295700,0.0,0.0,61.62199986775716,6.226428080627339
